Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
1,Gen21_Ind2625,1000100111101100011011100,5,20,32,0.95,1,1,0.99,4.379337852180072
2,Gen22_Ind2724,1000100111101100000011100,5,20,255,0.95,1,2,0.99,4.379337852180072
3,Gen23_Ind2864,1000100111101100011011100,5,20,32,0.95,1,5,0.99,4.379337852180072
4,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
5,Gen26_Ind3292,1000100111101100000011100,5,20,0,0.95,1,2,0.99,4.379337852180072
6,Gen27_Ind3334,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
7,Gen29_Ind3602,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
8,Gen25_Ind3147,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
9,Gen29_Ind3680,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
10,Gen30_Ind3715,1000100111101100000011100,5,20,128,0.95,1,2,0.99,4.379337852180072
11,Gen40_Ind5029,1110100011101100000011100,4,20,64,0.95,1,2,0.99,4.379337852180072
12,Gen40_Ind5037,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
13,Gen29_Ind3680,1000100011101100000011100,5,20,64,0.95,1,2,0.99,4.379337852180072
14,Gen40_Ind4988,1000100111101100011011100,5,20,255,0.95,1,10,0.99,4.379190623364418
15,Gen40_Ind5026,1000100000111100000011100,5,20,0,0.05,1,2,0.99,4.37914043398533
16,Gen40_Ind5059,1000100011001100000011100,5,20,64,0.2,1,2,0.99,4.37914043398533
17,Gen40_Ind4993,1001100011010000010011100,5,50,64,0.3,1,10,0.99,4.379137088067628
18,Gen40_Ind5021,1000100011101100010011100,5,20,64,0.95,1,10,0.99,4.379130396247564
19,Gen40_Ind5075,1000100111101100011001100,5,20,0,0.95,1,10,0.99,4.379130396247564
20,Gen40_Ind5016,1000100111001001010111100,5,20,16,0.1,3,6,0.99,4.3791170126687895
21,Gen40_Ind5080,1001100111001001000011100,5,2,128,0.1,3,2,0.99,4.3791170126687895
22,Gen40_Ind5004,1000100010100000010011100,5,20,32,0.7,1,10,0.99,4.37911032091008
23,Gen40_Ind5107,1000100011111000001111100,5,20,64,0.8,1,8,0.99,4.37911032091008
24,Gen40_Ind5014,1000100011111100000001100,5,20,64,0.1,1,1,0.99,4.379086899915649
25,Gen40_Ind4992,1100100111001000001111100,3,20,0,0.1,1,8,0.99,4.379083554079753
26,Gen40_Ind5069,1000100100101101000011100,5,20,128,0.95,3,2,0.99,4.379013292706966
27,Gen40_Ind5062,1000100011101000101011100,5,20,64,0.9,2,6,0.99,4.378859394720999
28,Gen40_Ind5092,1000100111011100100011100,5,20,255,0.6,2,2,0.99,4.378852703749601
29,Gen40_Ind5103,1000100011111101100111100,5,20,64,0.1,4,4,0.99,4.378839321868147
30,Gen39_Ind4945,1000100011101100111011100,5,20,64,0.95,2,1,0.99,4.378835976410564
31,Gen40_Ind5024,1000100101001101111011100,5,20,192,0.2,4,5,0.99,4.378822594631349
32,Gen40_Ind5043,1000100011101110000011100,5,20,64,0.95,5,2,0.99,4.378712198073538
33,Gen40_Ind5034,1000100100111011100011001,5,20,128,0.95,5,2,0.8,4.377190631007124
34,Gen40_Ind5048,1000100011101100010011001,5,20,64,0.95,1,10,0.8,4.377190631007124
35,Gen40_Ind5112,1000100100110100000111001,5,20,128,0.99,1,4,0.8,4.376659167861741
36,Gen40_Ind4989,1000100111101000000011101,5,20,32,0.9,1,2,0.5,4.3762213926682465
37,Gen40_Ind5070,1000100011101011000011001,5,20,64,0.9,2,2,0.8,4.3762213926682465
38,Gen40_Ind5005,1000100111101100000011001,5,20,255,0.95,1,2,0.8,4.376081055802216
39,Gen40_Ind5053,1000101110110100000101100,5,50,255,0.8,1,3,0.99,4.372839108680492
40,Gen40_Ind5081,1001101011111000001011100,5,200,64,0.8,1,6,0.99,4.372769047544569
41,Gen40_Ind5008,1000101011101100000011100,5,50,64,0.95,1,2,0.99,4.372759038994133
42,Gen40_Ind5091,1000101011101100000011100,5,50,64,0.95,1,2,0.99,4.372759038994133
43,Gen40_Ind5086,1000101011110111000001100,5,50,64,0.95,4,1,0.99,4.37270899692918
44,Gen40_Ind5040,1000101011101000010001100,5,50,64,0.9,1,9,0.99,4.3726789722399815
45,Gen40_Ind5020,1000101110011101000101101,5,50,255,0.6,3,3,0.4,4.37254553416531
46,Gen40_Ind5007,1000101101001101000011100,5,50,192,0.2,3,2,0.99,4.372535526638017
47,Gen40_Ind5031,1000101011111000001001100,5,50,64,0.6,1,5,0.99,4.372535526638017
48,Gen40_Ind5076,1000101011101000110011100,5,50,64,0.9,2,10,0.99,4.372325379146196
49,Gen39_Ind4949,1000101011101110001001100,5,50,64,0.95,5,5,0.99,4.37210524629531
50,Gen40_Ind5085,1000101000111110000111100,5,50,0,0.7,5,4,0.99,4.372068559641838
51,Gen40_Ind5099,1000101111110110010101100,5,50,255,0.99,5,8,0.99,4.3719651732944405
52,Gen40_Ind5050,1000101111001111000011001,5,50,192,0.2,4,2,0.8,4.371078252672714
53,Gen40_Ind5015,1000101110111100000111001,5,50,255,0.4,1,4,0.8,4.369355454738814
54,Gen40_Ind5066,1000110010101100000001100,5,100,32,0.95,1,1,0.99,4.364394595887062
55,Gen40_Ind5079,1000110011111100010011100,5,100,64,0.6,1,10,0.99,4.364364685268623
56,Gen40_Ind4986,1000110111111100011011100,5,100,0,0.99,1,9,0.99,4.3643214817657645
57,Gen40_Ind5003,1010110001111011010101100,4,100,16,0.1,3,8,0.99,4.364314835148936
58,Gen40_Ind5093,1000110000110101000011100,5,100,0,0.05,3,2,0.99,4.3641852301671005
59,Gen40_Ind5041,1001110011111000100011100,5,2,64,0.4,2,2,0.99,4.363862912694098
60,Gen40_Ind5038,1000110100101110000011001,5,100,128,0.95,5,2,0.8,4.362567477461843
61,Gen40_Ind5104,1000100111011000000011000,5,20,32,0.5,1,2,0.7,4.360904469619325
62,Gen40_Ind5065,1000011101111100010001000,5,10,192,0.8,1,9,0.7,4.3584637063320475
63,Gen40_Ind5000,1000100011100000000001000,5,20,64,0.7,1,1,0.7,4.357741287245472
64,Gen40_Ind5046,1001101011101100001011100,5,10,64,0.95,1,6,0.99,4.3576650826839005
65,Gen40_Ind5060,1000101111111010011011101,5,50,255,0.05,5,2,0.5,4.353530842028745
66,Gen40_Ind5019,1000101110101100000011000,5,50,255,0.95,1,2,0.7,4.34830890386016
67,Gen40_Ind5027,1001100111100110001011000,5,500,255,0.8,5,6,0.7,4.347467828738522
68,Gen40_Ind4996,1000010101111100011011000,5,5,192,0.9,1,5,0.7,4.344208852412296
69,Gen40_Ind5012,1000010101111100010011000,5,5,192,0.9,1,10,0.7,4.342484134536704
70,Gen40_Ind5047,1000100010111100100011110,5,20,32,0.01,2,2,0.3,4.334743099594995
71,Gen40_Ind4985,1000100011000010000011101,5,20,64,0.01,5,2,0.9,4.324737561723551
72,Gen40_Ind5030,1010100000110000000011110,3,20,0,0.99,1,2,0.4,4.314161020629832
73,Gen40_Ind5098,1000001111101000010111100,5,2,0,0.9,1,4,0.99,4.292824743318183
74,Gen40_Ind5082,1000001111001111000011001,5,2,128,0.2,1,2,0.8,4.29069725658006
75,Gen40_Ind5067,1001100011101100000011110,5,500,64,0.95,1,2,0.4,4.286365254485734
76,Gen40_Ind5013,1001101010101000101111111,5,50,32,0.9,2,8,0.5,4.285192307404744
77,Gen39_Ind4891,1000000011101100001011100,5,1,64,0.95,1,6,0.99,4.235578028039531
78,Gen40_Ind5049,1000000010101000010011100,5,1,32,0.9,1,10,0.99,4.235218092983249
79,Gen40_Ind5035,1000000101101100110101100,5,1,192,0.95,2,4,0.99,4.234839444745333
80,Gen40_Ind5017,1000101111110000000000101,5,50,192,0.99,1,1,0.4,4.214126843959298
81,Gen40_Ind5051,1000000011101100001010100,5,1,64,0.95,1,6,0.3,4.210068607862725
82,Gen40_Ind4994,1001101111111100001011110,5,2,64,0.5,1,6,0.3,4.2098366796798965
83,Gen40_Ind5095,1000101101100110010010001,5,50,192,0.8,5,10,0.05,4.2096109607875976
84,Gen40_Ind5100,1000101011101100011010100,5,50,64,0.95,1,10,0.3,4.207172885207851
85,Gen40_Ind5010,1000100011011100100011110,5,20,64,0.6,2,2,0.7,4.204898043629139
86,Gen40_Ind5057,1000110001101100000010000,5,100,16,0.95,1,2,0.01,4.204213295228483
87,Gen40_Ind5011,1001010010001011101011111,5,500,32,0.1,5,6,0.5,4.204043684823199
88,Gen40_Ind5111,1001100111101111000001101,5,2,64,0.95,5,1,0.8,4.200906819396201
89,Gen40_Ind5090,1010100011110101000011100,3,20,64,0.1,3,2,0.99,3.9906774952269943
90,Gen40_Ind4999,1010011101111100011011100,3,10,192,0.2,1,5,0.99,3.430631606670418
91,Gen40_Ind5089,0100100000101110010011101,3,20,0,0.95,5,10,0.4,3.426461998705082
92,Gen40_Ind5074,0100101010101110000101100,3,50,32,0.95,5,3,0.99,3.419282844282173
93,Gen40_Ind5063,1100101000101100111011100,1,50,0,0.95,2,1,0.99,3.4192032902131193
94,Gen40_Ind5044,1110100011110100010011110,4,20,64,0.1,1,10,0.2,3.4158266786896245
95,Gen40_Ind5108,0010001011100000000011101,2,2,64,0.7,1,2,0.2,2.909673207326094
96,Gen40_Ind5054,1010101111111100000011101,1,50,0,0.6,1,2,0.05,2.907177479568566
97,Gen40_Ind5064,1011100011111000010111100,1,5,64,0.4,1,2,0.99,2.90693271280022
98,Gen40_Ind5073,1110101010110001000011110,4,50,32,0.99,3,2,0.01,2.8936914967738026
99,Gen40_Ind5058,1100100010101100001011100,3,20,32,0.95,1,6,0.99,2.6809416803331216
100,Gen40_Ind5023,0000100010101100001111000,1,20,32,0.95,1,8,0.7,2.6741557149075965
